comparison,backbone,dataset,axis,seed,left_method,right_method,left_artifact,right_artifact,parameter_match_pct,pair_contract_valid,pair_validity,pair_artifacts_verified,pair_review_status,pair_reviewed_by,pair_review_date,pair_review_notes
aligned_vs_frozen_probe,CBraMod,tuev,channel,3407,interaction_aligned,frozen_probe,tuev_cbramod_frozen_channel_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_probe_s3407_lr1e-4_b8_e20,0.18395416088203195,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,CBraMod,tuev,channel,1024,interaction_aligned,frozen_probe,tuev_cbramod_frozen_channel_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_probe_s1024_lr1e-4_b8_e20,0.18395416088203195,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,CBraMod,tuev,patch,3407,interaction_aligned,frozen_probe,tuev_cbramod_frozen_patch_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_probe_s3407_lr1e-4_b8_e20,0.18395416088203195,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,CBraMod,tuev,patch,1024,interaction_aligned,frozen_probe,tuev_cbramod_frozen_patch_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_probe_s1024_lr1e-4_b8_e20,0.18395416088203195,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,CBraMod,tuev,channel_patch,3407,interaction_aligned,frozen_probe,tuev_cbramod_frozen_channel_patch_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_probe_s3407_lr1e-4_b8_e20,0.3679083217640639,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,CBraMod,tuev,channel_patch,1024,interaction_aligned,frozen_probe,tuev_cbramod_frozen_channel_patch_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_frozen_probe_s1024_lr1e-4_b8_e20,0.3679083217640639,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,LaBraM,FACED,patch,1024,frozen_native_patch,frozen_probe,faced_reviewer_r2_frozen_patch_seed1024,faced_reviewer_r2_frozen_dense_seed1024,8911.055831951355,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,LaBraM,FACED,patch,3407,frozen_native_patch,frozen_probe,faced_reviewer_r2_frozen_patch_seed3407,faced_reviewer_r2_frozen_dense_seed3407,8911.055831951355,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,LaBraM,FACED,patch,42,frozen_native_patch,frozen_probe,faced_reviewer_r2_frozen_patch_seed42,faced_reviewer_r2_frozen_dense_seed42,8911.055831951355,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,LaBraM,PhysioNet-MI,channel_patch,1024,frozen_native_channel_patch,frozen_probe,physio_mi_frozen_channel_patch_lowrank_locked_lr5e4_s1024_b64_e40,physio_mi_frozen_dense_locked_lr5e4_s1024_b64_e40,10672.885572139303,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,LaBraM,PhysioNet-MI,channel_patch,3407,frozen_native_channel_patch,frozen_probe,physio_mi_frozen_channel_patch_lowrank_locked_lr5e4_s3407_b64_e40,physio_mi_frozen_dense_locked_lr5e4_s3407_b64_e40,10672.885572139303,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,LaBraM,PhysioNet-MI,channel_patch,42,frozen_native_channel_patch,frozen_probe,physio_mi_frozen_channel_patch_lowrank_locked_lr5e4_s42_b64_e40,physio_mi_frozen_dense_locked_lr5e4_s42_b64_e40,10672.885572139303,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,LaBraM,TUEV,channel,1024,frozen_native_channel,frozen_probe,tuev_labram_frozen_channel_lr5e-4_s1024_b64_e15_scale100,tuev_labram_frozen_dense_lr5e-4_s1024_b64_e15_scale100,3557.6285240464344,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,LaBraM,TUEV,channel,3407,frozen_native_channel,frozen_probe,tuev_labram_frozen_channel_lr5e-4_s3407_b64_e15_scale100,tuev_labram_frozen_dense_lr5e-4_s3407_b64_e15_scale100,3557.6285240464344,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,LaBraM,TUEV,channel,42,frozen_native_channel,frozen_probe,tuev_labram_frozen_channel_lr5e-4_s42_b64_e15_scale100,tuev_labram_frozen_dense_lr5e-4_s42_b64_e15_scale100,3557.6285240464344,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,LaBraM,TUEV,channel_patch,1024,frozen_native_channel_patch,frozen_probe,tuev_labram_frozen_channel_patch_lr5e-4_s1024_b64_e15_scale100,tuev_labram_frozen_dense_lr5e-4_s1024_b64_e15_scale100,7115.257048092869,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,LaBraM,TUEV,channel_patch,3407,frozen_native_channel_patch,frozen_probe,tuev_labram_frozen_channel_patch_lr5e-4_s3407_b64_e15_scale100,tuev_labram_frozen_dense_lr5e-4_s3407_b64_e15_scale100,7115.257048092869,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,LaBraM,TUEV,channel_patch,42,frozen_native_channel_patch,frozen_probe,tuev_labram_frozen_channel_patch_lr5e-4_s42_b64_e15_scale100,tuev_labram_frozen_dense_lr5e-4_s42_b64_e15_scale100,7115.257048092869,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,LaBraM,TUEV,patch,1024,frozen_native_patch,frozen_probe,tuev_labram_frozen_patch_lr5e-4_s1024_b64_e15_scale100,tuev_labram_frozen_dense_lr5e-4_s1024_b64_e15_scale100,3557.6285240464344,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,LaBraM,TUEV,patch,3407,frozen_native_patch,frozen_probe,tuev_labram_frozen_patch_lr5e-4_s3407_b64_e15_scale100,tuev_labram_frozen_dense_lr5e-4_s3407_b64_e15_scale100,3557.6285240464344,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
aligned_vs_frozen_probe,LaBraM,TUEV,patch,42,frozen_native_patch,frozen_probe,tuev_labram_frozen_patch_lr5e-4_s42_b64_e15_scale100,tuev_labram_frozen_dense_lr5e-4_s42_b64_e15_scale100,3557.6285240464344,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,faced,channel,42,interaction_aligned,native_full_finetune,faced_evalmode_frozen_channel_s42_lr5e-4_20260804,faced_native_full_channel_s42_lr1e-4_b64_e50,3.6632818826175515,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,faced,patch,42,interaction_aligned,native_full_finetune,faced_evalmode_frozen_patch_s42_lr5e-4_20260804,faced_native_full_patch_s42_lr1e-4_b64_e50,3.6632818826175515,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,faced,channel_patch,42,interaction_aligned,native_full_finetune,faced_evalmode_frozen_channel_patch_s42_lr5e-4_20260804,faced_native_full_channel_patch_s42_lr1e-4_b64_e50,3.6624630882432,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,faced,channel,1024,interaction_aligned,native_full_finetune,faced_evalmode_frozen_channel_s1024_lr5e-4_20260804,faced_native_full_channel_s1024_lr1e-4_b64_e50,3.6632818826175515,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,faced,patch,1024,interaction_aligned,native_full_finetune,faced_evalmode_frozen_patch_s1024_lr5e-4_20260804,faced_native_full_patch_s1024_lr1e-4_b64_e50,3.6632818826175515,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,faced,channel_patch,1024,interaction_aligned,native_full_finetune,faced_evalmode_frozen_channel_patch_s1024_lr5e-4_20260804,faced_native_full_channel_patch_s1024_lr1e-4_b64_e50,3.6624630882432,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,faced,channel,3407,interaction_aligned,native_full_finetune,faced_evalmode_frozen_channel_s3407_lr5e-4_20260804,faced_native_full_channel_s3407_lr1e-4_b64_e50,3.6632818826175515,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,faced,patch,3407,interaction_aligned,native_full_finetune,faced_evalmode_frozen_patch_s3407_lr5e-4_20260804,faced_native_full_patch_s3407_lr1e-4_b64_e50,3.6632818826175515,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,faced,channel_patch,3407,interaction_aligned,native_full_finetune,faced_evalmode_frozen_channel_patch_s3407_lr5e-4_20260804,faced_native_full_channel_patch_s3407_lr1e-4_b64_e50,3.6624630882432,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,isruc,channel,42,interaction_aligned,native_full_finetune,isruc_cbramod_frozen_channel_s42_lr2e-4_b8_e20,isruc_cbramod_native_full_channel_s42_lr2e-4_b8_e20,18.428692642024284,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,isruc,patch,42,interaction_aligned,native_full_finetune,isruc_cbramod_frozen_patch_s42_lr2e-4_b8_e20,isruc_cbramod_native_full_patch_s42_lr2e-4_b8_e20,18.428692642024284,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,isruc,channel_patch,42,interaction_aligned,native_full_finetune,isruc_cbramod_frozen_channel_patch_s42_lr2e-4_b8_e20,isruc_cbramod_native_full_channel_patch_s42_lr2e-4_b8_e20,18.407989696229723,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,isruc,channel,3407,interaction_aligned,native_full_finetune,isruc_cbramod_alpha0_frozen_channel_r32_s3407,isruc_cbramod_alpha0_full_channel_r64_s3407,18.49981430935646,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,isruc,channel,1024,interaction_aligned,native_full_finetune,isruc_cbramod_alpha0_frozen_channel_r32_s1024,isruc_cbramod_alpha0_full_channel_r64_s1024,18.49981430935646,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,isruc,patch,3407,interaction_aligned,native_full_finetune,isruc_cbramod_alpha0_frozen_patch_r32_s3407,isruc_cbramod_alpha0_full_patch_r64_s3407,18.49981430935646,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,isruc,patch,1024,interaction_aligned,native_full_finetune,isruc_cbramod_alpha0_frozen_patch_r32_s1024,isruc_cbramod_alpha0_full_patch_r64_s1024,18.49981430935646,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,isruc,channel_patch,3407,interaction_aligned,native_full_finetune,isruc_cbramod_alpha0_frozen_channel_patch_r32_s3407,isruc_cbramod_alpha0_full_channel_patch_r64_s3407,18.55007323355498,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,isruc,channel_patch,1024,interaction_aligned,native_full_finetune,isruc_cbramod_alpha0_frozen_channel_patch_r32_s1024,isruc_cbramod_alpha0_full_channel_patch_r64_s1024,18.55007323355498,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,physionet_mi,channel,42,interaction_aligned,native_full_finetune,physionet_mi_cbramod_frozen_channel_r64_s42_lr2e-4_b64_e40,physionet_mi_cbramod_full_channel_r64_s42_lr2e-4_b64_e40,10.608790290100387,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,physionet_mi,patch,42,interaction_aligned,native_full_finetune,physionet_mi_cbramod_frozen_patch_r64_s42_lr2e-4_b64_e40,physionet_mi_cbramod_full_patch_r64_s42_lr2e-4_b64_e40,10.608790290100387,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,physionet_mi,channel_patch,42,interaction_aligned,native_full_finetune,physionet_mi_cbramod_frozen_channel_patch_r64_s42_lr2e-4_b64_e40,physionet_mi_cbramod_full_channel_patch_r64_s42_lr2e-4_b64_e40,10.601926217036569,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,physionet_mi,channel,1024,interaction_aligned,native_full_finetune,physionet_mi_cbramod_frozen_channel_s1024_r64_lr2e-4_b64_e40,physionet_mi_cbramod_full_channel_s1024_r64_adaplr2e-4_lr2e-4_b64_e40,10.608790290100387,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,physionet_mi,channel,3407,interaction_aligned,native_full_finetune,physionet_mi_cbramod_frozen_channel_s3407_r64_lr2e-4_b64_e40,physionet_mi_cbramod_full_channel_s3407_r64_adaplr2e-4_lr2e-4_b64_e40,10.608790290100387,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,physionet_mi,patch,1024,interaction_aligned,native_full_finetune,physionet_mi_cbramod_frozen_patch_s1024_r64_lr2e-4_b64_e40,physionet_mi_cbramod_full_patch_s1024_r64_adaplr2e-4_lr2e-4_b64_e40,10.608790290100387,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,physionet_mi,patch,3407,interaction_aligned,native_full_finetune,physionet_mi_cbramod_frozen_patch_s3407_r64_lr2e-4_b64_e40,physionet_mi_cbramod_full_patch_s3407_r64_adaplr2e-4_lr2e-4_b64_e40,10.608790290100387,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,physionet_mi,channel_patch,1024,interaction_aligned,native_full_finetune,physionet_mi_cbramod_frozen_channel_patch_s1024_r32_lr2e-4_b64_e40,physionet_mi_cbramod_full_channel_patch_s1024_r64_adaplr2e-4_lr2e-4_b64_e40,10.683758030517344,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,physionet_mi,channel_patch,3407,interaction_aligned,native_full_finetune,physionet_mi_cbramod_frozen_channel_patch_s3407_r32_lr2e-4_b64_e40,physionet_mi_cbramod_full_channel_patch_s3407_r64_adaplr2e-4_lr2e-4_b64_e40,10.683758030517344,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,seedv,channel,42,interaction_aligned,native_full_finetune,seedv_evalmode_frozen_channel_s42_lr1e-5_20260804,seedv_native_full_channel_s42,32.56819829270033,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,seedv,patch,42,interaction_aligned,native_full_finetune,seedv_evalmode_frozen_patch_singleton_s42_20260804,seedv_native_full_channel_s42,32.56819829270033,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,seedv,channel,1024,interaction_aligned,native_full_finetune,seedv_evalmode_frozen_channel_s1024_lr1e-5_20260804,seedv_native_full_channel_s1024,32.56819829270033,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,seedv,patch,1024,interaction_aligned,native_full_finetune,seedv_evalmode_frozen_patch_singleton_s1024_20260804,seedv_native_full_channel_s1024,32.56819829270033,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,seedv,channel,3407,interaction_aligned,native_full_finetune,seedv_evalmode_frozen_channel_s3407_lr1e-5_20260804,seedv_native_full_channel_s3407,32.56819829270033,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,seedv,patch,3407,interaction_aligned,native_full_finetune,seedv_evalmode_frozen_patch_singleton_s3407_20260804,seedv_native_full_channel_s3407,32.56819829270033,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,tuev,channel_patch,42,interaction_aligned,native_full_finetune,tuev_cbramod_frozen_channel_patch_s42_r64_lr1e-4_b8_e20,tuev_cbramod_full_channel_patch_s42_r64_lr1e-4_b8_e20,23.095821887412622,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,tuev,channel,42,interaction_aligned,native_full_finetune,tuev_cbramod_frozen_channel_s42_r64_lr1e-4_b8_e20,tuev_cbramod_full_channel_s42_r64_lr1e-4_b8_e20,23.12842136708491,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,tuev,patch,42,interaction_aligned,native_full_finetune,tuev_cbramod_frozen_patch_s42_r64_lr1e-4_b8_e20,tuev_cbramod_full_patch_s42_r64_lr1e-4_b8_e20,23.12842136708491,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,tuev,channel,3407,interaction_aligned,native_full_finetune,tuev_cbramod_frozen_channel_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_full_channel_s3407_r64_lr1e-4_b8_e20_resub,23.12842136708491,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,tuev,channel,1024,interaction_aligned,native_full_finetune,tuev_cbramod_frozen_channel_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_full_channel_s1024_r64_lr1e-4_b8_e20,23.12842136708491,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,tuev,patch,3407,interaction_aligned,native_full_finetune,tuev_cbramod_frozen_patch_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_full_patch_s3407_r64_lr1e-4_b8_e20,23.12842136708491,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,tuev,patch,1024,interaction_aligned,native_full_finetune,tuev_cbramod_frozen_patch_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_full_patch_s1024_r64_lr1e-4_b8_e20,23.12842136708491,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,tuev,channel_patch,3407,interaction_aligned,native_full_finetune,tuev_cbramod_frozen_channel_patch_s3407_r64_lr1e-4_b8_e20,tuev_cbramod_full_channel_patch_s3407_r64_lr1e-4_b8_e20,23.095821887412622,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,CBraMod,tuev,channel_patch,1024,interaction_aligned,native_full_finetune,tuev_cbramod_frozen_channel_patch_s1024_r64_lr1e-4_b8_e20,tuev_cbramod_full_channel_patch_s1024_r64_lr1e-4_b8_e20,23.095821887412622,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,LaBraM,PhysioNet-MI,channel_patch,1024,frozen_native_channel_patch,native_channel_patch,physio_mi_frozen_channel_patch_lowrank_locked_lr5e4_s1024_b64_e40,physio_mi_full_channel_patch_lowrank_locked_lr5e4_s1024_b64_e40,98.53359406083078,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,LaBraM,PhysioNet-MI,channel_patch,3407,frozen_native_channel_patch,native_channel_patch,physio_mi_frozen_channel_patch_lowrank_locked_lr5e4_s3407_b64_e40,physio_mi_full_channel_patch_lowrank_locked_lr5e4_s3407_b64_e40,98.53359406083078,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,LaBraM,PhysioNet-MI,channel_patch,42,frozen_native_channel_patch,native_channel_patch,physio_mi_frozen_channel_patch_lowrank_locked_lr5e4_s42_b64_e40,physio_mi_full_channel_patch_lowrank_locked_lr5e4_s42_b64_e40,98.53359406083078,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,LaBraM,TUEV,channel,1024,frozen_native_channel,native_channel,tuev_labram_frozen_channel_lr5e-4_s1024_b64_e15_scale100,tuev_labram_native_channel_lr5e-4_s1024_b64_e15_scale100,99.24777205912572,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,LaBraM,TUEV,channel,3407,frozen_native_channel,native_channel,tuev_labram_frozen_channel_lr5e-4_s3407_b64_e15_scale100,tuev_labram_native_channel_lr5e-4_s3407_b64_e15_scale100,99.24777205912572,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,LaBraM,TUEV,channel,42,frozen_native_channel,native_channel,tuev_labram_frozen_channel_lr5e-4_s42_b64_e15_scale100,tuev_labram_native_channel_zeroout_lr5e-4_s42_b64_e15_scale100,99.24777205912572,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,LaBraM,TUEV,channel_patch,1024,frozen_native_channel_patch,native_channel_patch,tuev_labram_frozen_channel_patch_lr5e-4_s1024_b64_e15_scale100,tuev_labram_native_channel_patch_lr5e-4_s1024_b64_e15_scale100,98.52688831735894,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,LaBraM,TUEV,channel_patch,3407,frozen_native_channel_patch,native_channel_patch,tuev_labram_frozen_channel_patch_lr5e-4_s3407_b64_e15_scale100,tuev_labram_native_channel_patch_lr5e-4_s3407_b64_e15_scale100,98.52688831735894,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,LaBraM,TUEV,channel_patch,42,frozen_native_channel_patch,native_channel_patch,tuev_labram_frozen_channel_patch_lr5e-4_s42_b64_e15_scale100,tuev_labram_native_channel_patch_zeroout_lr5e-4_s42_b64_e15_scale100,98.52688831735894,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,LaBraM,TUEV,patch,1024,frozen_native_patch,native_patch,tuev_labram_frozen_patch_lr5e-4_s1024_b64_e15_scale100,tuev_labram_native_patch_lr5e-4_s1024_b64_e15_scale100,99.24777205912572,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,LaBraM,TUEV,patch,3407,frozen_native_patch,native_patch,tuev_labram_frozen_patch_lr5e-4_s3407_b64_e15_scale100,tuev_labram_native_patch_lr5e-4_s3407_b64_e15_scale100,99.24777205912572,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
frozen_aligned_vs_full_native,LaBraM,TUEV,patch,42,frozen_native_patch,native_patch,tuev_labram_frozen_patch_lr5e-4_s42_b64_e15_scale100,tuev_labram_native_patch_zeroout_lr5e-4_s42_b64_e15_scale100,99.24777205912572,True,PAIR_ARTIFACT_UNVERIFIED,False,UNREVIEWED,,,
